	docid	citation
1065	cjes-2018-0049.html	Thibaut Astic and Michel Chouteau. 2019. Geological interpretation of the northern flank of the Matagami camp, Quebec, using gravity and magnetic inversions. Canadian Journal of Earth Sciences.56(5): 471-482. https://doi.org/10.1139/cjes-2018-0049
1066	e97-125.html	Patrick Wu. 1998. Will earthquake activity in eastern Canada increase in the next few thousand years?. Canadian Journal of Earth Sciences.35(5): 562-568. https://doi.org/10.1139/e97-125
1067	e11-070.html	BarrS.M., HamiltonM.A., SamsonS.D., SatkoskiA.M., and WhiteC.E.. 2012. Provenance variations in northern Appalachian Avalonia based on detrital zircon age patterns in Ediacaran and Cambrian sedimentary rocks, New Brunswick and Nova Scotia, Canada. Canadian Journal of Earth Sciences.49(3): 533-546. https://doi.org/10.1139/e11-070
1068	e11-007.html	IdowuO.A., FrederiksenA.W., and CassidyJ.F.. 2011. Imaging the Nechako Basin, British Columbia, using ambient seismic noise. Canadian Journal of Earth Sciences.48(6): 1038-1049. https://doi.org/10.1139/e11-007
1069	e95-094.html	Andrew P. G. Abraham and Edward T. C. Spooner. 1995. Late Archean regional deformation and structural controls on gold-quartz vein mineralization in the northwestern Slave Province, N.W.T., Canada. Canadian Journal of Earth Sciences.32(8): 1132-1154. https://doi.org/10.1139/e95-094
1070	cjes-2015-0197.html	Guang-Xu Wang, Ren-Bin Zhan, and Ian G. Percival. 2016. New data on Hirnantian (latest Ordovician) postglacial carbonate rocks and fossils in northern Guizhou, Southwest China. Canadian Journal of Earth Sciences.53(7): 660-665. https://doi.org/10.1139/cjes-2015-0197
1071	E09-075.html	Jesse C.VermaireJ.C. Vermaire and Les C.CwynarL.C. Cwynar. 2010. A revised late-Quaternary vegetation history of the unglaciated southwestern Yukon Territory, Canada, from Antifreeze and Eikland ponds. Canadian Journal of Earth Sciences.47(1): 75-88. https://doi.org/10.1139/E09-075
1072	e92-010.html	Andrew C. Phillips and Norman D. Smith. 1992. Delta slope processes and turbidity currents in prodeltaic submarine channels, Queen Inlet, Glacier Bay, Alaska. Canadian Journal of Earth Sciences.29(1): 93-101. https://doi.org/10.1139/e92-010
1073	e95-075.html	Walter P. Coombs Jr.. 1995. Ankylosaurian tail clubs of middle Campanian to early Maastrichtian age from western North America, with description of a tiny club from Alberta and discussion of tail orientation and tail club function. Canadian Journal of Earth Sciences.32(7): 902-912. https://doi.org/10.1139/e95-075
1074	e10-110.html	PreeceS.J., WestgateJ.A., FroeseD.G., PearceN.J.G., and PerkinsW.T.. 2011. A catalogue of late Cenozoic tephra beds in the Klondike goldfields and adjacent areas, Yukon Territory. Canadian Journal of Earth Sciences.48(10): 1386-1418. https://doi.org/10.1139/e10-110
1075	e00-072.html	Michel Malo, Pierre A Cousineau, Paul E Sacks, J FV Riva, Esther Asselin, and Patrice Gosselin. 2001. Age and composition of the Ruisseau Isabelle Mélange along the Shickshock Sud fault zone: constraints on the timing of mélanges formation in the Gaspé Appalachians. Canadian Journal of Earth Sciences.38(1): 21-42. https://doi.org/10.1139/e00-072
1076	e98-107.html	Pascal Bernatchez, Jean-Marie M Dubois, and Jean-Claude Dionne. 1999. Les d&#xe9;p&#xf4;ts coquilliers (faluns) holoc&#xe8;nes de Baie-Comeau, C&#xf4;te-Nord de l'estuaire du Saint-Laurent, Qu&#xe9;bec. Canadian Journal of Earth Sciences.36(4): 519-531. https://doi.org/10.1139/e98-107
1077	e04-040.html	George R Dix, Osman Salad Hersi, and Godfrey S Nowlan. 2004. The PotsdamBeekmantown Group boundary, Nepean Formation type section (Ottawa, Ontario): a cryptic sequence boundary, not a conformable transition. Canadian Journal of Earth Sciences.41(8): 897-902. https://doi.org/10.1139/e04-040
1078	e05-115.html	Daniel R Muhs and James R Budahn. 2006. Geochemical evidence for the origin of late Quaternary loess in central Alaska. Canadian Journal of Earth Sciences.43(3): 323-337. https://doi.org/10.1139/e05-115
1079	e92-038.html	S. J. Sutton and J. B. Maynard. 1992. Multiple alteration events in the history of a sub-Huronian regolith at Lauzon Bay, Ontario. Canadian Journal of Earth Sciences.29(3): 432-445. https://doi.org/10.1139/e92-038
1080	e82-004.html	S. Nowina and D. W. Strangway. 1982. Petrofabric and dielectric anisotropy in rock. Canadian Journal of Earth Sciences.19(1): 36-54. https://doi.org/10.1139/e82-004
1081	cjes-2020-0172.html	Darren Naish and Will Tattersdill. 2021. Art, anatomy, and the stars: Russell and S&#xe9;guin&#x2019;s dinosauroid1. Canadian Journal of Earth Sciences.58(9): 968-979. https://doi.org/10.1139/cjes-2020-0172
1082	e07-016.html	Gerald Osborn, Ian Spooner, John Gosse, and Doug Clark. 2007. Alpine glacial geology of the Tablelands, Gros Morne National Park, Newfoundland. Canadian Journal of Earth Sciences.44(6): 819-834. https://doi.org/10.1139/e07-016
1083	e06-062.html	J A Percival, M Sanborn-Barrie, T Skulski, G M Stott, H Helmstaedt, and D J White. 2006. Tectonic evolution of the western Superior Province from NATMAP and Lithoprobe studies. Canadian Journal of Earth Sciences.43(7): 1085-1117. https://doi.org/10.1139/e06-062
1084	e91-022.html	A. M. Tushingham. 1991. On the extent and thickness of the Innuitian Ice Sheet: a postglacial-adjustment approach. Canadian Journal of Earth Sciences.28(2): 231-239. https://doi.org/10.1139/e91-022
1085	E10-072.html	Philip J.CurrieP.J. Currie and David A.EberthD.A. Eberth. 2010. On gregarious behavior in Albertosaurus. Canadian Journal of Earth Sciences.47(9): 1277-1289. https://doi.org/10.1139/E10-072
1086	cjes-2013-0175.html	WestGordon F., FarquharRon M., GarlandGeorge D., HallsHenry C., MorleyLawrence W., and RussellR. Don. 2014. John Tuzo Wilson: a man who moved mountains. Canadian Journal of Earth Sciences.51(3): xvii-xxxi. https://doi.org/10.1139/cjes-2013-0175
1087	cjes-2013-0160.html	ŞengörA.M. Celâl, GrallCéline, İmrenCaner, Le PichonXavier, GörürNaci, HenryPierre, KarabulutHayrullah, and SiyakoMuzaffer. 2014. The geometry of the North Anatolian transform fault in the Sea of Marmara and its temporal evolution: implications for the development of intracontinental transform faults. Canadian Journal of Earth Sciences.51(3): 222-242. https://doi.org/10.1139/cjes-2013-0160
1088	cjes-2014-0007.html	PolatAli. 2014. John Tuzo Wilson: a Canadian who revolutionized Earth Sciences. Canadian Journal of Earth Sciences.51(3): v-viii. https://doi.org/10.1139/cjes-2014-0007
1089	e2012-008.html	SassevilleChristian, ClauerNorbert, and TremblayAlain. 2012. Timing of fault reactivation in the upper crust of the St. Lawrence rift system, Canada, by K&#x2013;Ar dating of illite-rich fault rocks. Canadian Journal of Earth Sciences.49(5): 637-652. https://doi.org/10.1139/e2012-008
1090	cjes-2018-0192.html	John F. Dewey. 2019. Musings in tectonics. Canadian Journal of Earth Sciences.56(11): 1077-1094. https://doi.org/10.1139/cjes-2018-0192
1091	cjes-2013-0101.html	DunlopDavid J.. 2014. Grenvillia and Laurentia — a Precambrian Wilson cycle?. Canadian Journal of Earth Sciences.51(3): 187-196. https://doi.org/10.1139/cjes-2013-0101
1092	cjes-2014-0172.html	James A. Campbell. 2015. A reassessment of the horned dinosaur Judiceratops tigris (Ornithischia: Ceratopsidae) from the Upper Cretaceous (Campanian) of Montana, USA. Canadian Journal of Earth Sciences.52(2): 85-95. https://doi.org/10.1139/cjes-2014-0172
1093	e02-060.html	Eberhard Frey, Marie-Céline Buchy, Wolfgang Stinnesbeck, and José Guadalupe López-Oliva. 2002. Geosaurus vignaudi n.sp. (Crocodyliformes: Thalattosuchia), first evidence of metriorhynchid crocodilians in the Late Jurassic (Tithonian) of central-east Mexico (State of Puebla). Canadian Journal of Earth Sciences.39(10): 1467-1483. https://doi.org/10.1139/e02-060
1094	e91-137.html	S. Henry Williams and Brian H. O'Brien. 1991. Silurian (Llandovery) graptolites from the Bay of Exploits, north-central Newfoundland, and their geological significance. Canadian Journal of Earth Sciences.28(10): 1534-1540. https://doi.org/10.1139/e91-137
1095	e92-103.html	Philippe Erdmer. 1992. Eclogitic rocks in the St. Cyr klippe, Yukon, and their tectonic significance. Canadian Journal of Earth Sciences.29(6): 1296-1304. https://doi.org/10.1139/e92-103
1096	cjes-2013-0186.html	FunstonGregory F. and CurriePhilip J.. 2014. A previously undescribed caenagnathid mandible from the late Campanian of Alberta, and insights into the diet of Chirostenotes pergracilis (Dinosauria: Oviraptorosauria). Canadian Journal of Earth Sciences.51(2): 156-165. https://doi.org/10.1139/cjes-2013-0186
1097	e91-089.html	Nat Rutter, Zhongli Ding, and Tungsheng Liu. 1991. Comparison of isotope stages 1–61 with the Baoji-type pedostratigraphic section of north-central China. Canadian Journal of Earth Sciences.28(7): 985-990. https://doi.org/10.1139/e91-089
1098	e04-099.html	George E Mustoe. 2005. Diatomaceous origin of siliceous shale in Eocene lake beds of central British Columbia. Canadian Journal of Earth Sciences.42(2): 231-241. https://doi.org/10.1139/e04-099
1099	e02-023.html	Gavin F Hanke. 2002. Paucicanthus vanelsti gen. et sp. nov., an Early Devonian (Lochkovian) acanthodian that lacks paired fin-spines. Canadian Journal of Earth Sciences.39(7): 1071-1083. https://doi.org/10.1139/e02-023
1100	e86-187.html	Willem J. Vreeken. 1986. Quaternary events in the Elkwater Lake area of southeastern Alberta. Canadian Journal of Earth Sciences.23(12): 2024-2038. https://doi.org/10.1139/e86-187
1101	e95-141.html	Hamish A. Sandeman and John Malpas. 1995. Epizonal I- and A-type granites and associated ash-flow tuffs, Fogo Island, northeast Newfoundland. Canadian Journal of Earth Sciences.32(11): 1835-1844. https://doi.org/10.1139/e95-141
1102	e02-069.html	Daniel Holm and David Schneider. 2002. 40Ar/39Ar evidence for ca. 1800 Ma tectonothermal activity along the Great Falls tectonic zone, central Montana. Canadian Journal of Earth Sciences.39(12): 1719-1728. https://doi.org/10.1139/e02-069
1103	e06-134.html	David JW Piper, Georgia Pe-Piper, Thian Hundert, and D V Venugopal. 2007. The Lower Cretaceous Chaswood Formation in southern New Brunswick: provenance and tectonics. Canadian Journal of Earth Sciences.44(5): 665-677. https://doi.org/10.1139/e06-134
1104	e86-072.html	B. H. Luckman, M. S. Kearney, R. H. King, and A. B. Beaudoin. 1986. Revised 14C age for St. Helens Y tephra at Tonquin Pass, British Columbia. Canadian Journal of Earth Sciences.23(5): 734-736. https://doi.org/10.1139/e86-072
1105	e93-090.html	Raymond R. Rogers, Carl C. Swisher III, and John R. Horner. 1993. 40Ar/39Ar age and correlation of the nonmarine Two Medicine Formation (Upper Cretaceous), northwestern Montana, U.S.A.. Canadian Journal of Earth Sciences.30(5): 1066-1075. https://doi.org/10.1139/e93-090
1106	e91-107.html	Richard Lee Armstrong, Randall R. Parrish, Peter van der Heyden, Krista Scott, Dita Runkle, and Richard L. Brown. 1991. Early Proterozoic basement exposures in the southern Canadian Cordillera: core gneiss of Frenchman Cap, Unit I of the Grand Forks Gneiss, and the Vaseaux Formation. Canadian Journal of Earth Sciences.28(8): 1169-1201. https://doi.org/10.1139/e91-107
1107	e00-054.html	Russell L Hall, Debra R Kendall, David G Taylor, and James Craig. 2000. A new ammonite and coccolith fauna from the lowermost Fernie Formation (Hettangian) in northwestern Alberta, Canada. Canadian Journal of Earth Sciences.37(10): 1373-1376. https://doi.org/10.1139/e00-054
1108	e80-073.html	C. Brooks. 1980. The Rb/Sr geochronology of the Archean Chibougamau pluton, Quebec. Canadian Journal of Earth Sciences.17(6): 776-783. https://doi.org/10.1139/e80-073
1109	e83-019.html	D. Keith McE. Kevan and Dennis C. Wighton. 1983. Further observations on North American Tertiary orthopteroids (Insecta: Grylloptera). Canadian Journal of Earth Sciences.20(2): 217-224. https://doi.org/10.1139/e83-019
1110	e85-190.html	Erik J. Schwarz, Kenneth L. Buchan, and Alain Cazavant. 1985. Post-Aphebian uplift deduced from remanent magnetization, Yellowknife area of Slave Province. Canadian Journal of Earth Sciences.22(12): 1793-1802. https://doi.org/10.1139/e85-190
1111	e82-009.html	Richard C. Fox and Bruce G. Naylor. 1982. A reconsideration of the relationships of the fossil amphibian Albanerpeton. Canadian Journal of Earth Sciences.19(1): 118-128. https://doi.org/10.1139/e82-009
1112	e99-014.html	Jürgen Kraus and Paul F Williams. 1999. Structural development of the Snow Lake Allochthon and its role in the evolution of the southeastern Trans-Hudson Orogen in Manitoba, central Canada. Canadian Journal of Earth Sciences.36(11): 1881-1899. https://doi.org/10.1139/e99-014
1113	e93-048.html	JoAnne L. Nelson. 1993. The Sylvester Allochthon: upper Paleozoic marginal-basin and island-arc terranes in northern British Columbia. Canadian Journal of Earth Sciences.30(3): 631-643. https://doi.org/10.1139/e93-048
1114	e91-095.html	Luc Harnois and Raymond Mineau. 1991. Geochemistry of the Île Cadieux monticellite alnöite, Quebec, Canada. Canadian Journal of Earth Sciences.28(7): 1050-1057. https://doi.org/10.1139/e91-095
1115	e91-171.html	Jacques Trottier, Alex C. Brown, and Michel Gauthier. 1991. An Ordovician rift environment for the Memphremagog polymetallic massive sulphide deposit, Appalachian Ophiolite Belt, Quebec. Canadian Journal of Earth Sciences.28(12): 1887-1904. https://doi.org/10.1139/e91-171
1116	e81-174.html	Tomas Feininger. 1981. Amphibolite associated with the Thetford Mines Ophiolite Complex at Belmina Ridge, Quebec. Canadian Journal of Earth Sciences.18(12): 1878-1892. https://doi.org/10.1139/e81-174
1117	e86-109.html	J. S. Klasner and E. R. King. 1986. Precambrian basement geology of North and South Dakota. Canadian Journal of Earth Sciences.23(8): 1083-1102. https://doi.org/10.1139/e86-109
1118	e92-208.html	Dale E. Buckley and Gary V. Winters. 1992. Geochemical characteristics of contaminated surficial sediments in Halifax Harbour: impact of waste discharge. Canadian Journal of Earth Sciences.29(12): 2617-2639. https://doi.org/10.1139/e92-208
1119	e98-104.html	A Pugin, S E Pullan, and D R Sharpe. 1999. Seismic facies and regional architecture of the Oak Ridges Moraine area, southern Ontario. Canadian Journal of Earth Sciences.36(3): 409-432. https://doi.org/10.1139/e98-104
1120	e82-062.html	P. J. Mudie. 1982. Pollen distribution in recent marine sediments, eastern Canada. Canadian Journal of Earth Sciences.19(4): 729-747. https://doi.org/10.1139/e82-062
1121	e95-123.html	John F. Cassidy. 1995. Review: Receiver function studies in the southern Canadian Cordillera. Canadian Journal of Earth Sciences.32(10): 1514-1519. https://doi.org/10.1139/e95-123
1122	e85-186.html	Matthew H. Salisbury and Nikolas I. Christensen. 1985. Olivine fabrics in the Bay of Islands Ophiolite: implications for oceanic mantle structure and anisotropy. Canadian Journal of Earth Sciences.22(12): 1757-1766. https://doi.org/10.1139/e85-186
1123	e98-095.html	Thomas V Lowell, Graham J Larson, John D Hughes, and George H Denton. 1999. Age verification of the Lake Gribben forest bed and the Younger Dryas Advance of the Laurentide Ice Sheet. Canadian Journal of Earth Sciences.36(3): 383-393. https://doi.org/10.1139/e98-095
1124	e92-156.html	Brent C. Ward and Lionel E. Jackson Jr.. 1992. Late Wisconsinan glaciation of the Glenlyon Range, Pelly Mountains, Yukon Territory, Canada. Canadian Journal of Earth Sciences.29(9): 2007-2012. https://doi.org/10.1139/e92-156
1125	e98-024.html	T L Webster, J B Murphy, and S M Barr. 1998. Anatomy of a terrane boundary: an integrated structural, geographic information system, and remote sensing study of the late Paleozoic Avalon-Meguma terrane boundary, mainland Nova Scotia, Canada. Canadian Journal of Earth Sciences.35(7): 787-801. https://doi.org/10.1139/e98-024
1126	e01-064.html	Andrew R Gorman, Ron M Clowes, Robert M Ellis, Timothy J Henstock, George D Spence, G Randy Keller, Alan Levander, Catherine M Snelson, Michael JA Burianyk, Ernest R Kanasewich, Isa Asudeh, Zoltan Hajnal, and Kate C Miller. 2002. Deep Probe: imaging the roots of western North America. Canadian Journal of Earth Sciences.39(3): 375-398. https://doi.org/10.1139/e01-064
1127	e84-100.html	Kurt Lambeck. 1984. Subsidence of a guyot west of Flores, Azores. Canadian Journal of Earth Sciences.21(8): 960-963. https://doi.org/10.1139/e84-100
1128	e86-002.html	R. E. Vance. 1986. Pollen stratigraphy of Eaglenest Lake, northeastern Alberta. Canadian Journal of Earth Sciences.23(1): 11-20. https://doi.org/10.1139/e86-002
1129	e85-082.html	Samuel A. Bowring and Gerald M. Ross. 1985. Geochronology of the Narakay Volcanic Complex: implications for the age of the Coppermine Homocline and Mackenzie igneous events. Canadian Journal of Earth Sciences.22(5): 774-781. https://doi.org/10.1139/e85-082
1130	e04-002.html	M C Frank and S L Bend. 2004. Peat-forming history of the ancestral Souris mire (Palaeocene), Ravenscrag Formation, southern Saskatchewan, Canada. Canadian Journal of Earth Sciences.41(3): 307-322. https://doi.org/10.1139/e04-002
1131	e85-061.html	Carlo Campiglio, Gérard Frot, Claude Marion, and Michel Vannier. 1985. Mise en &#xe9;vidence par microsonde &#xe9;lectronique d'erreurs dans les analyses modales classiques de roches hypohyalines. Canadian Journal of Earth Sciences.22(4): 619-621. https://doi.org/10.1139/e85-061
1132	e81-039.html	John S. Mothersill. 1981. Late Quaternary paleomagnetic record of the Goderich Basin, Lake Huron. Canadian Journal of Earth Sciences.18(3): 448-456. https://doi.org/10.1139/e81-039
1133	e17-108.html	Elisabeth Levac and Anne de Vernal. 1997. Postglacial changes of terrestrial and marine environments along the Labrador coast: palynological evidence from cores 91-045-005 and 91-045-006, Cartwright Saddle. Canadian Journal of Earth Sciences.34(10): 1358-1365. https://doi.org/10.1139/e17-108
1134	e86-014.html	J. F. Lerbekmo and R. M. St. Louis. 1986. The terminal Cretaceous iridium anomaly in the Red Deer Valley, Alberta, Canada. Canadian Journal of Earth Sciences.23(1): 120-124. https://doi.org/10.1139/e86-014
1135	e84-050.html	D. A. Spears and P. McL. D. Duff. 1984. Kaolinite and mixed-layer illite–smectite in Lower Cretaceous bentonites from the Peace River coalfield, British Columbia. Canadian Journal of Earth Sciences.21(4): 465-476. https://doi.org/10.1139/e84-050
1136	e92-032.html	Tommy McCann and Ron K. Pickerill. 1992. Petrology and provenance of the Cretaceous Kodiak Formation, Alaska. Canadian Journal of Earth Sciences.29(2): 373-377. https://doi.org/10.1139/e92-032
1137	e84-140.html	David R. Kobluk. 1984. Archaeotrypa Fritz, 1947 (Cambrian, Problematica) reinterpreted. Canadian Journal of Earth Sciences.21(11): 1343-1348. https://doi.org/10.1139/e84-140
1138	e80-004.html	L. W. Sobczak and D. G. F. Long. 1980. Preliminary analysis of a gravity profile across the Bonnet Plume Basin, Yukon Territory, Canada: an aid to coal basin evaluation. Canadian Journal of Earth Sciences.17(1): 43-51. https://doi.org/10.1139/e80-004
1139	e96-090.html	Pierre A. Cousineau and Robert Marquis. 1996. Contrasting fold styles in a volcano-sedimentary succession. Canadian Journal of Earth Sciences.33(8): 1193-1200. https://doi.org/10.1139/e96-090
1140	e91-028.html	John R. Tabor and Peter J. Hudleston. 1991. Deformation at an Archean subprovince boundary, northern Minnesota. Canadian Journal of Earth Sciences.28(2): 292-307. https://doi.org/10.1139/e91-028
1141	e99-013.html	Virginia L Peterson and Eva Zaleski. 1999. Structural history of the Manitouwadge greenstone belt and its volcanogenic Cu-Zn massive sulphide deposits, Wawa subprovince, south-central Superior Province. Canadian Journal of Earth Sciences.36(4): 605-625. https://doi.org/10.1139/e99-013
1142	e84-107.html	Claude Hubert, Pierre Trudel, and Léopold Gélinas. 1984. Archean wrench fault tectonics and structural evolution of the Blake River Group, Abitibi Belt, Quebec. Canadian Journal of Earth Sciences.21(9): 1024-1032. https://doi.org/10.1139/e84-107
1143	e94-150.html	Thomas E. Kubli and Philip S. Simony. 1994. The Dogtooth Duplex, a model for the structural development of the northern Purcell Mountains. Canadian Journal of Earth Sciences.31(11): 1672-1686. https://doi.org/10.1139/e94-150
1144	e95-087.html	E. Aydar, A. Gourgaud, C. Deniel, N. Lyberis, and N. Gundogdu. 1995. Le volcanisme quaternaire d'Anatolie centrale (Turquie): association de magmatismes calco-alcalin et alcalin en domaine de convergence. Canadian Journal of Earth Sciences.32(7): 1058-1069. https://doi.org/10.1139/e95-087
1145	e01-028.html	N I Krupina, R R Reisz, and D Scott. 2001. The skull and tooth system of Orlovichthys limnatis, a Late Devonian dipnoan from Russia. Canadian Journal of Earth Sciences.38(9): 1301-1311. https://doi.org/10.1139/e01-028
1146	e02-067.html	Olivier Rieppel, Li Jinling, and Liu Jun. 2003. Lariosaurus xingyiensis (Reptilia: Sauropterygia) from the Triassic of China. Canadian Journal of Earth Sciences.40(4): 621-634. https://doi.org/10.1139/e02-067
1147	e05-030.html	Johannes Müller. 2005. The anatomy of Askeptosaurus italicus from the Middle Triassic of Monte San Giorgio and the interrelationships of thalattosaurs (Reptilia, Diapsida). Canadian Journal of Earth Sciences.42(7): 1347-1367. https://doi.org/10.1139/e05-030
1148	e03-049.html	Leanne J Pyle and Christopher R Barnes. 2003. Lower Paleozoic stratigraphic and biostratigraphic correlations in the Canadian Cordillera: implications for the tectonic evolution of the Laurentian margin. Canadian Journal of Earth Sciences.40(12): 1739-1753. https://doi.org/10.1139/e03-049
1149	e91-115.html	T. J. Barrett, S. Cattalani, F. Chartrand, and P. Jones. 1991. Massive sulfide deposits of the Noranda area, Quebec. II. The Aldermac mine. Canadian Journal of Earth Sciences.28(9): 1301-1327. https://doi.org/10.1139/e91-115
1150	e05-016.html	Xavier Garcia and Alan G Jones. 2005. Electromagnetic image of the Trans-Hudson orogen THO94 transect. Canadian Journal of Earth Sciences.42(4): 479-493. https://doi.org/10.1139/e05-016
1151	e02-071.html	John WF Waldron, Jerry DeWolfe, Robert Courtney, and Doris Fox. 2002. Origin of the Odd-twins anomaly: magnetic effect of a unique stratigraphic marker in the Appalachian foreland basin, Gulf of St. Lawrence. Canadian Journal of Earth Sciences.39(11): 1675-1687. https://doi.org/10.1139/e02-071
1152	e95-042.html	J. G. Holland and R. StJ. Lambert. 1995. The geochemistry and geochronology of the gneisses and pegmatites of the Tollie antiform in the Lewisian complex of northwestern Scotland. Canadian Journal of Earth Sciences.32(4): 496-507. https://doi.org/10.1139/e95-042
1153	e95-098.html	Olav B. Lian, Jinsheng Hu, D. J. Huntley, and Stephen R. Hicock. 1995. Optical dating studies of Quaternary organic-rich sediments from southwestern British Columbia and northwestern Washington State. Canadian Journal of Earth Sciences.32(8): 1194-1207. https://doi.org/10.1139/e95-098
1154	e00-109.html	Hugh D Geiger and Frederick A Cook. 2001. Analyses of crustal structure from bandpass and directionally filtered potential-field data: an example from western Canada. Canadian Journal of Earth Sciences.38(6): 953-961. https://doi.org/10.1139/e00-109
1155	e02-100.html	Frederick A Cook, C Elissa Lynn, and Kevin W Hall. 2003. Cross-strike potential-field anomalies in the Canadian Cordillera. Canadian Journal of Earth Sciences.40(1): 1-11. https://doi.org/10.1139/e02-100
1156	e93-119.html	Z. Huang, P. J. Mudie, and A. E. Aksu. 1993. Evaluation of paleoclimatic proxies by the rescaled range method: results from Labrador Sea, ODP Site 646. Canadian Journal of Earth Sciences.30(7): 1385-1389. https://doi.org/10.1139/e93-119
1157	e93-074.html	Edward Farrar and John M. Dixon. 1993. Ridge subduction: kinematics and implications for the nature of mantle upwelling. Canadian Journal of Earth Sciences.30(5): 893-907. https://doi.org/10.1139/e93-074
1158	e81-084.html	Markes E. Johnson. 1981. Correlation of Lower Silurian strata from the Michigan Upper Peninsula to Manitoulin Island. Canadian Journal of Earth Sciences.18(5): 869-883. https://doi.org/10.1139/e81-084
1159	e02-058.html	Richard E Gerber and Ken Howard. 2002. Hydrogeology of the Oak Ridges Moraine aquifer system: implications for protection and management from the Duffins Creek watershed. Canadian Journal of Earth Sciences.39(9): 1333-1348. https://doi.org/10.1139/e02-058
1160	e00-094.html	S S Gandhi, J K Mortensen, N Prasad, and O van Breemen. 2001. Magmatic evolution of the southern Great Bear continental arc, northwestern Canadian Shield: geochronological constraints. Canadian Journal of Earth Sciences.38(5): 767-785. https://doi.org/10.1139/e00-094
1161	e91-113.html	Moira T. Smith and George E. Gehrels. 1991. Detrital zircon geochronology of Upper Proterozoic to lower Paleozoic continental margin strata of the Kootenay Arc: implications for the early Paleozoic tectonic development of the eastern Canadian Cordillera. Canadian Journal of Earth Sciences.28(8): 1271-1284. https://doi.org/10.1139/e91-113
1162	e91-182.html	Sharon D. Carr. 1991. Three crustal zones in the Thor–Odin – Pinnacles area, southern Omineca Belt, British Columbia. Canadian Journal of Earth Sciences.28(12): 2003-2023. https://doi.org/10.1139/e91-182
1163	e86-069.html	D. M. Gray and R. J. Granger. 1986. In situ measurements of moisture and salt movement in freezing soils. Canadian Journal of Earth Sciences.23(5): 696-704. https://doi.org/10.1139/e86-069
1164	e17-089.html	R. Hébert, R. Hekinian, and D. Bideau. 1997. Primitive intratransform volcanism at Garrett Transform Fault (East Pacific Rise). Canadian Journal of Earth Sciences.34(8): 1101-1117. https://doi.org/10.1139/e17-089
1165	e07-003.html	James G Gehling and Guy M Narbonne. 2007. Spindle-shaped Ediacara fossils from the Mistaken Point assemblage, Avalon Zone, Newfoundland. Canadian Journal of Earth Sciences.44(3): 367-387. https://doi.org/10.1139/e07-003
1166	e17-104.html	Fiona C. Childe and John F.H. Thompson. 1997. Geological setting, U–Pb geochronology, and radiogenic isotopic characteristics of the Permo-Triassic Kutcho Assemblage, north-central British Columbia. Canadian Journal of Earth Sciences.34(10): 1310-1324. https://doi.org/10.1139/e17-104
1167	e01-005.html	Philippe Erdmer, Larry Heaman, Robert A Creaser, Robert I Thompson, and Ken L Daughtry. 2001. Eocambrian granite clasts in southern British Columbia shed light on Cordilleran hinterland crust. Canadian Journal of Earth Sciences.38(7): 1007-1016. https://doi.org/10.1139/e01-005
1168	e99-048.html	J Dostal, V Gale, and B N Church. 1999. Upper Triassic Takla Group volcanic rocks, Stikine Terrane, north-central British Columbia: geochemistry, petrogenesis, and tectonic implications. Canadian Journal of Earth Sciences.36(9): 1483-1494. https://doi.org/10.1139/e99-048
1169	e84-136.html	S. A. Bowring, W. R. Van Schmus, and P. F. Hoffman. 1984. U–Pb zircon ages from Athapuscow aulacogen, East Arm of Great Slave Lake, N.W.T., Canada. Canadian Journal of Earth Sciences.21(11): 1315-1324. https://doi.org/10.1139/e84-136
1170	e99-024.html	Terence C Blair. 1999. Form, facies, and depositional history of the North Long John rock avalanche, Owens Valley, California. Canadian Journal of Earth Sciences.36(6): 855-870. https://doi.org/10.1139/e99-024
1171	e17-119.html	P. T. Giles and S. B. McCann. 1997. Foredune development on Îles de la Madeleine (Quebec), Atlantic Canada. Canadian Journal of Earth Sciences.34(11): 1467-1476. https://doi.org/10.1139/e17-119
1172	e80-177.html	Steven Lonker. 1980. Conditions of metamorphism in high-grade pelitic gneisses from the Frontenac Axis, Ontario, Canada. Canadian Journal of Earth Sciences.17(12): 1666-1684. https://doi.org/10.1139/e80-177
1173	e86-044.html	D. M. Cruden and O. Hungr. 1986. The debris of the Frank Slide and theories of rockslide–avalanche mobility. Canadian Journal of Earth Sciences.23(3): 425-432. https://doi.org/10.1139/e86-044
1174	e95-021.html	Hamish A. Sandeman, Yanshao Chen, Alan H. Clark, and Edward Farrar. 1995. Constraints on the P&#x2013;T conditions and age of emplacement of the Lizard ophiolite, Cornwall: amphibole&#x2013;plagioclase thermobarometry and 40Ar/39Ar geochronology of basal amphibolites. Canadian Journal of Earth Sciences.32(3): 261-272. https://doi.org/10.1139/e95-021
1175	e17-061.html	Jörg Maletz. 1997. Arenig biostratigraphy of the Pointe-de-Lévy slice, Quebec Appalachians, Canada. Canadian Journal of Earth Sciences.34(6): 733-752. https://doi.org/10.1139/e17-061
1176	e95-032.html	R. D. Tucker and W.S. McKerrow. 1995. Early Paleozoic chronology: a review in light of new U – Pb zircon ages from Newfoundland and Britain. Canadian Journal of Earth Sciences.32(4): 368-379. https://doi.org/10.1139/e95-032
