	score
2016USPCB083	0.7265218098958334
2017PESC1072	0.8220563616071429
2019LYSEI109	0.7567313058035714
2010NAN10003	0.7892252604166666
2018PSLEE063	0.680126953125
2004PA132039	0.31827218191964285
2015TOUR4045	0.6780482700892857
2019AVIG0234	0.7447398792613636
2019SORUS115	0.8306206597222222
2016PSLEE046	0.6296941583806818
2015BRES0036	0.6631673177083334
2016MONTT249	0.8284708658854166
2017SACLS295	0.5189208984375
2018UBFCH027	0.8333162006578947
2010DIJOS036	0.7205477627840909
2015PA066040	0.7896634615384616
2018NORMIR01	0.81689453125
2011PA132022	0.5158284505208334
2015STET4015	0.8012369791666667
2015GREAM065	0.8017134232954546
2011TOU30030	0.31906919126157407
2015GREAA023	0.6179729959239131
2001INAL0016	0.5565592447916666
2019REN1S061	0.5281711154513888
2018USPCF015	0.7906668526785714
2019NANT4076	0.73603515625
2019GREAM063	0.84619140625
2013LORR0283	0.68525390625
2017PAUU3045	0.775146484375
2018SACLE021	0.7561848958333334
s264366	0.798828125
2016LORR0341	0.7571645883413461
2014BESA1015	0.25946044921875
2019LAROS002	0.814892578125
1992GRE21033	0.6371256510416666
2015GREAM026	0.80048828125
2019USPCC005	0.6516770582932693
2019LYSES066	0.81201171875
2013INAL0033	0.70068359375
2018AGPT0010	0.6286685341282895
2014NICE4025	0.4707500751201923
2017PA080073	0.6588698167067307
2017LYSE1333	0.6295635516826923
2016LEMA1038	0.6941139914772727
2019LYSES034	0.8312322443181818
2010NAN10128	0.7481356534090909
2011LIL10011	0.6666463216145834
2019LYSEN043	0.8552433894230769
2020IPPAS012	0.7903180803571429
2018MONTS024	0.3848599520596591
2016MONTT276	0.6840102251838235
s258699	0.8420061383928571
2002MARN0139	0.48248291015625
2018USPCA156	0.7658420138888888
2018ANGE0067	0.865234375
2012AGPT0013	0.7736385569852942
2020PESC2018	0.4405732996323529
2020CYUN1065	0.7998589409722222
2019TOU30126	0.30509617017663043
2016PA066632	0.782958984375
2007NAN10080	0.6655099051339286
2010PA030095	0.7484654017857143
2017SACLS029	0.76678466796875
2018GREAM045	0.8119673295454546
s210939	0.7233372738486842
2007BESA1004	0.7374674479166666
2012EHES0149	0.7352294921875
2013GRENL003	0.30682051809210525
2020GRALM043	0.6219384765625
2017USPCF022	0.7570529513888888
2012AIXM4778	0.83135986328125
2018CLFAC084	0.72442626953125
2019SACLT016	0.8041240985576923
2020LEMA1022	0.7050258091517857
2014LORR0330	0.752197265625
1992GRE21032	0.568115234375
1998GRE39050	0.3227351262019231
2017PSLED066	0.760595703125
2019STRAC015	0.7377232142857143
2017LYSEI060	0.6155166625976562
2014REN1S097	0.70306396484375
2018PESC2180	0.8767361111111112
s136509	0.87353515625
2017GREAG007	0.6759033203125
2016BORD0237	0.7903395432692307
s241290	0.196044921875
2016LORR0209	0.7176310221354166
2014BRES0031	0.7482763671875
s223964	0.5781385633680556
2011PA112255	0.8332963423295454
2014REN1S099	0.6255086263020834
1988PA030021	0.465087890625
s242057	0.7654052734375
2009PA030148	0.7939897017045454
2018AZUR4094	0.8380237926136364
2018NORMIR24	0.8221842447916666
s189404	0.8373480902777778
2014ENAM0067	0.8426402698863636
2018LIL3H016	0.7724609375
2017LORR0080	0.8247477213541666
2017TOU20044	0.8169921875
2017GREAM054	0.8048753004807693
s245682	0.72119140625
2017TOU30141	0.7359890407986112
2012GRENM113	0.8032575334821429
2019USPCF002	0.7367078993055556
2021IPPAX011	0.7876383463541666
2019GREAM005	0.7714640299479166
2018NANT4019	0.7716471354166666
2010ECLI0017	0.6698937049278846
2020GRALM061	0.82865234375
2009TOU20079	0.6732288707386364
2007BESA1014	0.8093610491071429
s175065	0.49802943638392855
2017AIXM0501	0.670654296875
2020UBFCH013	0.76116943359375
2014INAL0002	0.7951311383928571
s265040	0.7648763020833333
2014PEST1111	0.7654296875
s236804	0.84912109375
2018AZUR4056	0.7302024147727273
2013LORR0099	0.6637073863636364
2019TOU10013	0.89111328125
2012PA112273	0.8309849330357143
2019SORUS150	0.8405095880681818
2019NANT4080	0.81915283203125
s214896	0.8046875
s198771	0.86767578125
2012PA030155	0.712890625
2017GREAM052	0.7473288143382353
2015ENST0075	0.80853271484375
2017NORMC257	0.32332938058035715
2014TOUL3001	0.628955078125
2019BORD0179	0.6393291766826923
2020LYSEI036	0.7901041666666667
2020IPPAT032	0.6987479073660714
