	score
CA1ED38AAE9E6C6CA00BA7227C2C7F25FB11BB85	0.6736653645833334
986F94723BF1B4472757A9E139E0CE31EE471118	0.7638938210227273
ED2E8F5FB18514B532F47558406188BA0A5ABE4E	0.643017578125
16E394C66B3D13F75E83F03DC31F2910AF24E1FE	0.7767578125
7D8B26460BDF7B52F9749FCC415CD14CF3C5ADA6	0.284393310546875
EBDEBC02F9010179DC93C8776DBBE5C0C39868AE	0.7619977678571429
BEA8CF6BD4E2DF1229C5DC4D896F49DFA398B423	0.7121233258928571
CC9C7D4840014A903E96D76DDC92A7C97C93354A	0.5853068033854166
0ACF45EA83C51E697E5BA2AD4F16E9666CFD84BB	0.7001139322916666
758F522D1FA5AA44A6C41C54C2551A2662A8A654	0.7887369791666666
B888522E54A2DF7968361C01C5529540137CC3FD	0.702001953125
21107E3658F613302E7F635DE18FF3ABA903A3A3	0.73359375
1B73CFC487A670F1242D4037BC682E93E6126369	0.7364095052083334
CCE2EFCBB7FFA2F86BEFE254A6ADAB8F4C3E2311	0.7237955729166666
FEB76081E167168BC7A60604932F4B6C7B89546B	0.6896484375
DD4177080DDE37697220F8DCA15E5F152EC4DFFB	0.7099880642361112
EF0C2710D79D7AC96E5F589AF29B2561FB9490C3	0.8045479910714286
62A74B4925B24E61F9BEE046CA23A02514CA22BA	0.7161458333333334
EB1F272DA722F189446E34087BA5D8001A439A4D	0.698828125
E964B87D9D803323AD7564AFECA93E323D2DCDA3	0.2878459348516949
F693F4EBDBD03D355AA3FE73D30766F9BD7B9773	0.545947265625
B29FAF9A9068734D20161668DC8D570DD7BA9C50	0.3807373046875
136AE9B8EEB83A27D0B33975CE7B4EAC974D33EB	0.7225341796875
98DA9DBCD0B05D641193EE6C4ED3CB573169727E	0.5758463541666666
0175BEE277C3AEE233A70F50E734C0D64011C659	0.5912053034855769
E710B410CAB70BD0EE280A34DDD1A522DD144335	0.5593109130859375
095E5899FA377BE524F0A9DF028BEF2F98D83834	0.7401646205357143
200D9C25BF3F0708055BB1394A3E75CE478677EE	0.5685163225446429
ACA78CA023435F984E46C8E30266B796A2B9921D	0.7788783482142857
333E6050BF6A6FC0E9C5D2873EEF3903C9E2D73C	0.6071014404296875
F20DA7971D08AC56EF35760C7D98760E926C1BB3	0.7955729166666666
A335A0EE899669DCD7C62DE9DA555FE937669527	0.76611328125
FC7A443E176B7A74A20CC2123094B9565FD30A4E	0.8284505208333334
19DC297F4E2136903FFEF0A7F66372127BFA8099	0.70703125
FB7C76191D7BD0E958785ECC329EAF8DEE2D62A1	0.79443359375
44D511E7CDB40E3FAB8D827EEC7D2CABA6230020	0.74150390625
C58D42FD3A5FCA5284CADDBC766158BB11010737	0.776171875
